db,country,event_date,event_name,category_4,post_month,baseline,shock
ICEWS,Thailand,2003-04-01,Premier Wen Jiabao visits Thailand for China-ASEAN SARS special meeting,Third-party meeting,2,0.20840815536446294,0.4584382946211674
ICEWS,Thailand,2003-04-01,Premier Wen Jiabao visits Thailand for China-ASEAN SARS special meeting,Third-party meeting,3,0.20840815536446294,-0.1418000148861995
ICEWS,Thailand,2003-04-01,Premier Wen Jiabao visits Thailand for China-ASEAN SARS special meeting,Third-party meeting,6,0.20840815536446294,0.08137452689105756
ICEWS,Thailand,2003-04-01,Premier Wen Jiabao visits Thailand for China-ASEAN SARS special meeting,Third-party meeting,12,0.20840815536446294,-0.0627877703931991
ICEWS,Thailand,2005-07-01,Thai Prime Minister Thaksin Shinawatra official visit to China,Partner inbound visit,0,0.5747237689924353,-0.4818953563617595
ICEWS,Thailand,2005-07-01,Thai Prime Minister Thaksin Shinawatra official visit to China,Partner inbound visit,1,0.5747237689924353,-0.23717148470278093
ICEWS,Thailand,2005-07-01,Thai Prime Minister Thaksin Shinawatra official visit to China,Partner inbound visit,2,0.5747237689924353,0.14659827376700518
ICEWS,Thailand,2005-07-01,Thai Prime Minister Thaksin Shinawatra official visit to China,Partner inbound visit,3,0.5747237689924353,0.11849916166054852
ICEWS,Thailand,2005-07-01,Thai Prime Minister Thaksin Shinawatra official visit to China,Partner inbound visit,6,0.5747237689924353,-0.39635568961129375
ICEWS,Thailand,2005-07-01,Thai Prime Minister Thaksin Shinawatra official visit to China,Partner inbound visit,12,0.5747237689924353,-0.05244098486950122
ICEWS,Thailand,2009-06-01,Thai Prime Minister Abhisit Vejjajiva official visit to China,Partner inbound visit,0,0.345476283836684,0.36519187979028805
ICEWS,Thailand,2009-06-01,Thai Prime Minister Abhisit Vejjajiva official visit to China,Partner inbound visit,1,0.345476283836684,-0.6364844237997891
ICEWS,Thailand,2009-06-01,Thai Prime Minister Abhisit Vejjajiva official visit to China,Partner inbound visit,2,0.345476283836684,-1.038658363694004
ICEWS,Thailand,2009-06-01,Thai Prime Minister Abhisit Vejjajiva official visit to China,Partner inbound visit,3,0.345476283836684,-0.603698481687047
ICEWS,Thailand,2009-06-01,Thai Prime Minister Abhisit Vejjajiva official visit to China,Partner inbound visit,6,0.345476283836684,-0.5390522785045786
ICEWS,Thailand,2009-06-01,Thai Prime Minister Abhisit Vejjajiva official visit to China,Partner inbound visit,12,0.345476283836684,2.114642077269769
ICEWS,Thailand,2012-04-01,"Thai Prime Minister Yingluck Shinawatra visits China, comprehensive strategic partnership established",Partner inbound visit,0,-0.02405878347072905,0.31118538816536945
ICEWS,Thailand,2012-04-01,"Thai Prime Minister Yingluck Shinawatra visits China, comprehensive strategic partnership established",Partner inbound visit,1,-0.02405878347072905,-1.1850103472477838
ICEWS,Thailand,2012-04-01,"Thai Prime Minister Yingluck Shinawatra visits China, comprehensive strategic partnership established",Partner inbound visit,2,-0.02405878347072905,0.6017813144290561
ICEWS,Thailand,2012-04-01,"Thai Prime Minister Yingluck Shinawatra visits China, comprehensive strategic partnership established",Partner inbound visit,3,-0.02405878347072905,0.004835690661852809
ICEWS,Thailand,2012-04-01,"Thai Prime Minister Yingluck Shinawatra visits China, comprehensive strategic partnership established",Partner inbound visit,6,-0.02405878347072905,-0.45776051728888645
ICEWS,Thailand,2012-04-01,"Thai Prime Minister Yingluck Shinawatra visits China, comprehensive strategic partnership established",Partner inbound visit,12,-0.02405878347072905,1.0259886402857914
ICEWS,Thailand,2012-11-01,Chinese Premier Wen Jiabao official visit to Thailand,Chinese outbound visit,0,-0.4293652345666563,0.5722599220046467
ICEWS,Thailand,2012-11-01,Chinese Premier Wen Jiabao official visit to Thailand,Chinese outbound visit,1,-0.4293652345666563,0.1015540194577842
ICEWS,Thailand,2012-11-01,Chinese Premier Wen Jiabao official visit to Thailand,Chinese outbound visit,2,-0.4293652345666563,-1.8450010526388956
ICEWS,Thailand,2012-11-01,Chinese Premier Wen Jiabao official visit to Thailand,Chinese outbound visit,3,-0.4293652345666563,0.962953044228359
ICEWS,Thailand,2012-11-01,Chinese Premier Wen Jiabao official visit to Thailand,Chinese outbound visit,6,-0.4293652345666563,0.4595267791018955
ICEWS,Thailand,2012-11-01,Chinese Premier Wen Jiabao official visit to Thailand,Chinese outbound visit,12,-0.4293652345666563,0.1052486109310693
ICEWS,Thailand,2013-10-01,Chinese Premier Li Keqiang official visit to Thailand,Chinese outbound visit,0,0.7143224942793371,-0.4509551882832192
ICEWS,Thailand,2013-10-01,Chinese Premier Li Keqiang official visit to Thailand,Chinese outbound visit,1,0.7143224942793371,-1.0384391179149242
ICEWS,Thailand,2013-10-01,Chinese Premier Li Keqiang official visit to Thailand,Chinese outbound visit,2,0.7143224942793371,-1.006046872848241
ICEWS,Thailand,2013-10-01,Chinese Premier Li Keqiang official visit to Thailand,Chinese outbound visit,3,0.7143224942793371,-0.9641528698534847
ICEWS,Thailand,2013-10-01,Chinese Premier Li Keqiang official visit to Thailand,Chinese outbound visit,6,0.7143224942793371,-3.1827634595682706
ICEWS,Thailand,2013-10-01,Chinese Premier Li Keqiang official visit to Thailand,Chinese outbound visit,12,0.7143224942793371,-0.21859085122207517
ICEWS,Thailand,2017-09-01,"Thai Prime Minister Prayut Chan-o-cha visits China, BRI MoU signed",Partner inbound visit,0,-0.25229806706701297,1.8454443035588013
ICEWS,Thailand,2017-09-01,"Thai Prime Minister Prayut Chan-o-cha visits China, BRI MoU signed",Partner inbound visit,1,-0.25229806706701297,-0.3597807204007789
ICEWS,Thailand,2017-09-01,"Thai Prime Minister Prayut Chan-o-cha visits China, BRI MoU signed",Partner inbound visit,2,-0.25229806706701297,0.8743058903240165
ICEWS,Thailand,2017-09-01,"Thai Prime Minister Prayut Chan-o-cha visits China, BRI MoU signed",Partner inbound visit,3,-0.25229806706701297,0.23506980987067386
ICEWS,Thailand,2017-09-01,"Thai Prime Minister Prayut Chan-o-cha visits China, BRI MoU signed",Partner inbound visit,6,-0.25229806706701297,0.2734805973177828
ICEWS,Thailand,2017-09-01,"Thai Prime Minister Prayut Chan-o-cha visits China, BRI MoU signed",Partner inbound visit,12,-0.25229806706701297,-0.260399513789885
ICEWS,Thailand,2019-11-01,Chinese President Xi Jinping state visit to Thailand,Chinese outbound visit,0,-1.1355221648418101,1.0675114281165154
ICEWS,Thailand,2019-11-01,Chinese President Xi Jinping state visit to Thailand,Chinese outbound visit,1,-1.1355221648418101,0.8273845047767944
ICEWS,Thailand,2019-11-01,Chinese President Xi Jinping state visit to Thailand,Chinese outbound visit,2,-1.1355221648418101,1.009110782437185
ICEWS,Thailand,2019-11-01,Chinese President Xi Jinping state visit to Thailand,Chinese outbound visit,3,-1.1355221648418101,1.7064312299851814
ICEWS,Thailand,2019-11-01,Chinese President Xi Jinping state visit to Thailand,Chinese outbound visit,6,-1.1355221648418101,2.274388996186774
ICEWS,Thailand,2019-11-01,Chinese President Xi Jinping state visit to Thailand,Chinese outbound visit,12,-1.1355221648418101,3.309369361166607
ICEWS,Thailand,2022-11-01,Chinese President Xi Jinping visits Thailand for APEC Economic Leaders' Meeting and state visit,Chinese outbound visit,0,-0.6652343916547733,0.8462426462276206
ICEWS,Thailand,2022-11-01,Chinese President Xi Jinping visits Thailand for APEC Economic Leaders' Meeting and state visit,Chinese outbound visit,1,-0.6652343916547733,0.5523376658686622
ICEWS,Thailand,2022-11-01,Chinese President Xi Jinping visits Thailand for APEC Economic Leaders' Meeting and state visit,Chinese outbound visit,2,-0.6652343916547733,0.36006676797327286
ICEWS,Thailand,2022-11-01,Chinese President Xi Jinping visits Thailand for APEC Economic Leaders' Meeting and state visit,Chinese outbound visit,3,-0.6652343916547733,-0.0404933280591796
ICEWS,Thailand,2022-11-01,Chinese President Xi Jinping visits Thailand for APEC Economic Leaders' Meeting and state visit,Chinese outbound visit,6,-0.6652343916547733,0.6832657252400017
ICEWS,Thailand,2022-11-01,Chinese President Xi Jinping visits Thailand for APEC Economic Leaders' Meeting and state visit,Chinese outbound visit,12,-0.6652343916547733,0.6832657252400017
ICEWS,Thailand,2023-10-01,Thai Prime Minister Srettha Thavisin official visit to China and Belt and Road Forum,Partner inbound visit,0,0.01803133358522849,0
ICEWS,Thailand,2023-10-01,Thai Prime Minister Srettha Thavisin official visit to China and Belt and Road Forum,Partner inbound visit,1,0.01803133358522849,0
ICEWS,Thailand,2023-10-01,Thai Prime Minister Srettha Thavisin official visit to China and Belt and Road Forum,Partner inbound visit,2,0.01803133358522849,0
ICEWS,Thailand,2023-10-01,Thai Prime Minister Srettha Thavisin official visit to China and Belt and Road Forum,Partner inbound visit,3,0.01803133358522849,0
ICEWS,Thailand,2023-10-01,Thai Prime Minister Srettha Thavisin official visit to China and Belt and Road Forum,Partner inbound visit,6,0.01803133358522849,0
ICEWS,Thailand,2023-10-01,Thai Prime Minister Srettha Thavisin official visit to China and Belt and Road Forum,Partner inbound visit,12,0.01803133358522849,0
ICEWS,United Arab Emirates,2009-08-01,State visit to China,Partner inbound visit,0,0.6632504534017836,-0.6905539451327218
ICEWS,United Arab Emirates,2009-08-01,State visit to China,Partner inbound visit,1,0.6632504534017836,-0.2586303927666653
ICEWS,United Arab Emirates,2009-08-01,State visit to China,Partner inbound visit,2,0.6632504534017836,0.6286318479488779
ICEWS,United Arab Emirates,2009-08-01,State visit to China,Partner inbound visit,3,0.6632504534017836,1.6272125538240274
ICEWS,United Arab Emirates,2009-08-01,State visit to China,Partner inbound visit,6,0.6632504534017836,-0.4589120375522846
ICEWS,United Arab Emirates,2009-08-01,State visit to China,Partner inbound visit,12,0.6632504534017836,-1.5922953246118972
ICEWS,United Arab Emirates,2012-03-01,State visit to China,Partner inbound visit,0,-0.23893755253660923,-0.9047936089330565
ICEWS,United Arab Emirates,2012-03-01,State visit to China,Partner inbound visit,1,-0.23893755253660923,-0.7592910586595712
ICEWS,United Arab Emirates,2012-03-01,State visit to China,Partner inbound visit,2,-0.23893755253660923,-0.6099556555164091
ICEWS,United Arab Emirates,2012-03-01,State visit to China,Partner inbound visit,3,-0.23893755253660923,-0.45668643384287955
ICEWS,United Arab Emirates,2012-03-01,State visit to China,Partner inbound visit,6,-0.23893755253660923,-0.1475652459911421
ICEWS,United Arab Emirates,2012-03-01,State visit to China,Partner inbound visit,12,-0.23893755253660923,-0.20507171279408512
ICEWS,United Arab Emirates,2015-12-01,State visit to China,Partner inbound visit,0,-0.16677753591583452,0.37034508296419005
ICEWS,United Arab Emirates,2015-12-01,State visit to China,Partner inbound visit,1,-0.16677753591583452,0.5105560369632017
ICEWS,United Arab Emirates,2015-12-01,State visit to China,Partner inbound visit,2,-0.16677753591583452,0.653628221697488
ICEWS,United Arab Emirates,2015-12-01,State visit to China,Partner inbound visit,3,-0.16677753591583452,0.7996200251965706
ICEWS,United Arab Emirates,2015-12-01,State visit to China,Partner inbound visit,6,-0.16677753591583452,1.255715047490219
ICEWS,United Arab Emirates,2015-12-01,State visit to China,Partner inbound visit,12,-0.16677753591583452,0.17028112359456302
ICEWS,United Arab Emirates,2018-07-01,State visit to UAE,Chinese outbound visit,0,-0.23999720139702688,0.12637604817998996
ICEWS,United Arab Emirates,2018-07-01,State visit to UAE,Chinese outbound visit,1,-0.23999720139702688,0.40888689370830844
ICEWS,United Arab Emirates,2018-07-01,State visit to UAE,Chinese outbound visit,2,-0.23999720139702688,-0.13686965506762785
ICEWS,United Arab Emirates,2018-07-01,State visit to UAE,Chinese outbound visit,3,-0.23999720139702688,-0.41708959168194404
ICEWS,United Arab Emirates,2018-07-01,State visit to UAE,Chinese outbound visit,6,-0.23999720139702688,-0.37858999981687824
ICEWS,United Arab Emirates,2018-07-01,State visit to UAE,Chinese outbound visit,12,-0.23999720139702688,0.047895937950677925
ICEWS,United Arab Emirates,2019-07-01,State visit to China,Partner inbound visit,0,-1.4685687666300744,1.2764675031837254
ICEWS,United Arab Emirates,2019-07-01,State visit to China,Partner inbound visit,1,-1.4685687666300744,-0.955575592620848
ICEWS,United Arab Emirates,2019-07-01,State visit to China,Partner inbound visit,2,-1.4685687666300744,2.9171655503754783
ICEWS,United Arab Emirates,2019-07-01,State visit to China,Partner inbound visit,3,-1.4685687666300744,1.0917019101654197
ICEWS,United Arab Emirates,2019-07-01,State visit to China,Partner inbound visit,6,-1.4685687666300744,0.6107952815059693
ICEWS,United Arab Emirates,2019-07-01,State visit to China,Partner inbound visit,12,-1.4685687666300744,3.2875710372082114
ICEWS,United Arab Emirates,2022-02-01,Visit to China for Beijing Winter Olympics opening ceremony,Partner inbound visit,0,-0.09486341650273093,-0.5220147855987775
ICEWS,United Arab Emirates,2022-02-01,Visit to China for Beijing Winter Olympics opening ceremony,Partner inbound visit,1,-0.09486341650273093,-0.5115668488646606
ICEWS,United Arab Emirates,2022-02-01,Visit to China for Beijing Winter Olympics opening ceremony,Partner inbound visit,2,-0.09486341650273093,-0.24089270135882213
ICEWS,United Arab Emirates,2022-02-01,Visit to China for Beijing Winter Olympics opening ceremony,Partner inbound visit,3,-0.09486341650273093,0.04186957974186616
ICEWS,United Arab Emirates,2022-02-01,Visit to China for Beijing Winter Olympics opening ceremony,Partner inbound visit,6,-0.09486341650273093,0.21660703514924445
ICEWS,United Arab Emirates,2022-02-01,Visit to China for Beijing Winter Olympics opening ceremony,Partner inbound visit,12,-0.09486341650273093,-0.2820034399619238
ICEWS,United Arab Emirates,2024-05-01,State visit to China,Partner inbound visit,0,0.5870817074610495,0
ICEWS,United Arab Emirates,2024-05-01,State visit to China,Partner inbound visit,1,0.5870817074610495,0
ICEWS,United Arab Emirates,2024-05-01,State visit to China,Partner inbound visit,2,0.5870817074610495,0
ICEWS,United Arab Emirates,2024-05-01,State visit to China,Partner inbound visit,3,0.5870817074610495,0
ICEWS,United Arab Emirates,2024-05-01,State visit to China,Partner inbound visit,6,0.5870817074610495,0
ICEWS,United Arab Emirates,2024-05-01,State visit to China,Partner inbound visit,12,0.5870817074610495,0
ICEWS,United Arab Emirates,2024-09-01,Official visit to UAE,Chinese outbound visit,0,0.5870817074610495,0
ICEWS,United Arab Emirates,2024-09-01,Official visit to UAE,Chinese outbound visit,1,0.5870817074610495,0
ICEWS,United Arab Emirates,2024-09-01,Official visit to UAE,Chinese outbound visit,2,0.5870817074610495,0
ICEWS,United Arab Emirates,2024-09-01,Official visit to UAE,Chinese outbound visit,3,0.5870817074610495,0
ICEWS,United Arab Emirates,2024-09-01,Official visit to UAE,Chinese outbound visit,6,0.5870817074610495,0
ICEWS,United Arab Emirates,2024-09-01,Official visit to UAE,Chinese outbound visit,12,0.5870817074610495,0
ICEWS,United Kingdom,2003-07-01,Blair Visits China,Partner inbound visit,0,-0.24545990847856042,0.928220102145147
ICEWS,United Kingdom,2003-07-01,Blair Visits China,Partner inbound visit,1,-0.24545990847856042,0.370336393559968
ICEWS,United Kingdom,2003-07-01,Blair Visits China,Partner inbound visit,2,-0.24545990847856042,0.2871671864112319
ICEWS,United Kingdom,2003-07-01,Blair Visits China,Partner inbound visit,3,-0.24545990847856042,-0.4670345483477299
ICEWS,United Kingdom,2003-07-01,Blair Visits China,Partner inbound visit,6,-0.24545990847856042,-0.3608638381082447
ICEWS,United Kingdom,2003-07-01,Blair Visits China,Partner inbound visit,12,-0.24545990847856042,-1.8749263892051167
ICEWS,United Kingdom,2004-05-01,Official visit to the United Kingdom,Chinese outbound visit,0,-0.4666884954102449,0.6520105959823865
ICEWS,United Kingdom,2004-05-01,Official visit to the United Kingdom,Chinese outbound visit,1,-0.4666884954102449,0.22501417593293477
ICEWS,United Kingdom,2004-05-01,Official visit to the United Kingdom,Chinese outbound visit,2,-0.4666884954102449,-1.6536978022734323
ICEWS,United Kingdom,2004-05-01,Official visit to the United Kingdom,Chinese outbound visit,3,-0.4666884954102449,2.120677135279619
ICEWS,United Kingdom,2004-05-01,Official visit to the United Kingdom,Chinese outbound visit,6,-0.4666884954102449,0.1738294920718591
ICEWS,United Kingdom,2004-05-01,Official visit to the United Kingdom,Chinese outbound visit,12,-0.4666884954102449,1.2186833259406005
ICEWS,United Kingdom,2005-11-01,State visit to the United Kingdom,Chinese outbound visit,0,0.8981545521670418,-0.18730802269978553
